Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,224731,-,-,-,32.53,-117.06,-8,58,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,Temperature
2018,7,26,0,30,0,0,23.400000000000002
2018,7,26,1,0,0,0,23.200000000000003
2018,7,26,1,30,0,0,22.8
2018,7,26,2,0,0,0,22.5
2018,7,26,2,30,0,0,22.200000000000003
2018,7,26,3,0,0,0,22
2018,7,26,3,30,0,0,21.900000000000002
2018,7,26,4,0,0,0,21.8
2018,7,26,4,30,0,0,22.3
2018,7,26,5,0,5,26,22.8
2018,7,26,5,30,55,237,23.700000000000003
2018,7,26,6,0,114,309,24.700000000000003
2018,7,26,6,30,126,140,25.700000000000003
2018,7,26,7,0,197,165,26.8
2018,7,26,7,30,276,189,27.6
2018,7,26,8,0,469,519,28.5
2018,7,26,8,30,649,793,29.3
2018,7,26,9,0,736,819,30
2018,7,26,9,30,810,830,30.6
2018,7,26,10,0,869,824,31.200000000000003
2018,7,26,10,30,920,838,31.6
2018,7,26,11,0,939,782,32.1
2018,7,26,11,30,929,664,32.4
2018,7,26,12,0,978,830,32.6
2018,7,26,12,30,974,859,32.6
2018,7,26,13,0,950,860,32.5
2018,7,26,13,30,908,850,32.300000000000004
2018,7,26,14,0,851,835,32
2018,7,26,14,30,781,815,31.5
2018,7,26,15,0,699,789,31.1
2018,7,26,15,30,608,756,30.5
2018,7,26,16,0,510,712,29.900000000000002
2018,7,26,16,30,407,657,29.1
2018,7,26,17,0,302,584,28.3
2018,7,26,17,30,199,481,27.3
2018,7,26,18,0,104,335,26.200000000000003
2018,7,26,18,30,30,133,25.3
2018,7,26,19,0,0,0,24.400000000000002
2018,7,26,19,30,0,0,24
2018,7,26,20,0,0,0,23.6
2018,7,26,20,30,0,0,23.3
2018,7,26,21,0,0,0,23
2018,7,26,21,30,0,0,22.700000000000003
2018,7,26,22,0,0,0,22.400000000000002
2018,7,26,22,30,0,0,22.1
2018,7,26,23,0,0,0,21.900000000000002
2018,7,26,23,30,0,0,21.6
2018,7,27,0,0,0,0,21.400000000000002
2018,7,27,0,30,0,0,21.3
2018,7,27,1,0,0,0,21.1
2018,7,27,1,30,0,0,21.1
2018,7,27,2,0,0,0,21.1
2018,7,27,2,30,0,0,21.1
2018,7,27,3,0,0,0,21.1
2018,7,27,3,30,0,0,21.200000000000003
2018,7,27,4,0,0,0,21.200000000000003
2018,7,27,4,30,0,0,21.6
2018,7,27,5,0,4,22,21.900000000000002
2018,7,27,5,30,52,215,22.700000000000003
2018,7,27,6,0,136,399,23.5
2018,7,27,6,30,203,390,24.6
2018,7,27,7,0,231,170,25.700000000000003
2018,7,27,7,30,409,531,26.8
2018,7,27,8,0,549,738,27.900000000000002
2018,7,27,8,30,646,777,29
2018,7,27,9,0,735,806,30.1
2018,7,27,9,30,813,830,30.900000000000002
2018,7,27,10,0,880,851,31.6
2018,7,27,10,30,932,864,32.1
2018,7,27,11,0,969,874,32.7
2018,7,27,11,30,991,879,32.9
2018,7,27,12,0,996,882,33.2
2018,7,27,12,30,981,865,33
2018,7,27,13,0,947,830,32.9
2018,7,27,13,30,903,818,32.6
2018,7,27,14,0,845,800,32.300000000000004
2018,7,27,14,30,774,777,32.1
2018,7,27,15,0,691,746,31.8
2018,7,27,15,30,600,706,31.3
2018,7,27,16,0,498,653,30.8
2018,7,27,16,30,394,590,30.1
2018,7,27,17,0,289,504,29.3
2018,7,27,17,30,187,398,28
2018,7,27,18,0,95,257,26.8
2018,7,27,18,30,25,90,25.700000000000003
2018,7,27,19,0,0,0,24.6
2018,7,27,19,30,0,0,24.1
2018,7,27,20,0,0,0,23.5
2018,7,27,20,30,0,0,23.200000000000003
2018,7,27,21,0,0,0,23
2018,7,27,21,30,0,0,22.900000000000002
2018,7,27,22,0,0,0,22.8
2018,7,27,22,30,0,0,22.700000000000003
2018,7,27,23,0,0,0,22.5
2018,7,27,23,30,0,0,22.200000000000003
2018,7,28,0,0,0,0,22
2018,7,28,0,30,0,0,21.700000000000003
2018,7,28,1,0,0,0,21.5
2018,7,28,1,30,0,0,21.3
2018,7,28,2,0,0,0,21.200000000000003
2018,7,28,2,30,0,0,21
2018,7,28,3,0,0,0,20.900000000000002
2018,7,28,3,30,0,0,20.8
2018,7,28,4,0,0,0,20.700000000000003
2018,7,28,4,30,0,0,21.1
2018,7,28,5,0,3,10,21.6
2018,7,28,5,30,43,124,22.5
2018,7,28,6,0,101,191,23.400000000000002
2018,7,28,6,30,120,99,24.700000000000003
2018,7,28,7,0,146,40,26
2018,7,28,7,30,177,2,27.3
2018,7,28,8,0,268,61,28.5
2018,7,28,8,30,475,351,29.700000000000003
2018,7,28,9,0,698,699,31
2018,7,28,9,30,776,734,31.700000000000003
2018,7,28,10,0,845,771,32.5
2018,7,28,10,30,896,787,32.6
2018,7,28,11,0,935,803,32.800000000000004
2018,7,28,11,30,956,809,32.7
2018,7,28,12,0,962,814,32.6
2018,7,28,12,30,952,815,32.4
2018,7,28,13,0,926,817,32.2
2018,7,28,13,30,884,804,31.900000000000002
2018,7,28,14,0,826,785,31.6
2018,7,28,14,30,757,762,31.1
2018,7,28,15,0,676,731,30.700000000000003
2018,7,28,15,30,586,695,30.1
2018,7,28,16,0,489,648,29.400000000000002
2018,7,28,16,30,388,589,28.6
2018,7,28,17,0,285,513,27.8
2018,7,28,17,30,186,407,26.5
2018,7,28,18,0,95,263,25.3
2018,7,28,18,30,26,84,24.5
2018,7,28,19,0,0,0,23.6
2018,7,28,19,30,0,0,23.3
2018,7,28,20,0,0,0,22.900000000000002
2018,7,28,20,30,0,0,22.700000000000003
2018,7,28,21,0,0,0,22.5
2018,7,28,21,30,0,0,22.400000000000002
2018,7,28,22,0,0,0,22.200000000000003
2018,7,28,22,30,0,0,22
2018,7,28,23,0,0,0,21.8
2018,7,28,23,30,0,0,21.700000000000003
2018,7,29,0,0,0,0,21.6
2018,7,29,0,30,0,0,21.5
2018,7,29,1,0,0,0,21.400000000000002
2018,7,29,1,30,0,0,21.3
2018,7,29,2,0,0,0,21.200000000000003
2018,7,29,2,30,0,0,21.200000000000003
2018,7,29,3,0,0,0,21.1
2018,7,29,3,30,0,0,21.1
2018,7,29,4,0,0,0,21.1
2018,7,29,4,30,0,0,21.3
2018,7,29,5,0,2,0,21.6
2018,7,29,5,30,34,31,22.5
2018,7,29,6,0,113,188,23.3
2018,7,29,6,30,201,291,24.6
2018,7,29,7,0,282,301,25.8
2018,7,29,7,30,384,438,27.400000000000002
2018,7,29,8,0,487,542,28.900000000000002
2018,7,29,8,30,617,724,30.200000000000003
2018,7,29,9,0,704,761,31.400000000000002
2018,7,29,9,30,782,794,32
2018,7,29,10,0,851,832,32.6
2018,7,29,10,30,901,843,32.9
2018,7,29,11,0,936,849,33.1
2018,7,29,11,30,956,850,33
2018,7,29,12,0,959,845,32.9
2018,7,29,12,30,945,832,32.5
2018,7,29,13,0,913,806,32.1
2018,7,29,13,30,872,794,31.700000000000003
2018,7,29,14,0,816,778,31.200000000000003
2018,7,29,14,30,736,714,30.900000000000002
2018,7,29,15,0,584,405,30.700000000000003
2018,7,29,15,30,523,423,30.400000000000002
2018,7,29,16,0,447,498,30.1
2018,7,29,16,30,374,532,29.6
2018,7,29,17,0,283,522,29.1
2018,7,29,17,30,184,414,28.1
2018,7,29,18,0,93,263,27.200000000000003
2018,7,29,18,30,22,48,26.1
2018,7,29,19,0,0,0,25.1
2018,7,29,19,30,0,0,24.400000000000002
2018,7,29,20,0,0,0,23.700000000000003
2018,7,29,20,30,0,0,23.3
2018,7,29,21,0,0,0,22.900000000000002
2018,7,29,21,30,0,0,22.8
2018,7,29,22,0,0,0,22.700000000000003
2018,7,29,22,30,0,0,22.700000000000003
2018,7,29,23,0,0,0,22.700000000000003
2018,7,29,23,30,0,0,22.8
2018,7,30,0,0,0,0,23
2018,7,30,0,30,0,0,23.1
2018,7,30,1,0,0,0,23.3
2018,7,30,1,30,0,0,23.400000000000002
2018,7,30,2,0,0,0,23.5
2018,7,30,2,30,0,0,23.5
2018,7,30,3,0,0,0,23.5
2018,7,30,3,30,0,0,23.400000000000002
2018,7,30,4,0,0,0,23.200000000000003
2018,7,30,4,30,0,0,23.400000000000002
2018,7,30,5,0,4,14,23.6
2018,7,30,5,30,47,191,24.5
2018,7,30,6,0,115,264,25.400000000000002
2018,7,30,6,30,207,370,26.700000000000003
2018,7,30,7,0,289,405,28.1
2018,7,30,7,30,354,347,29.200000000000003
2018,7,30,8,0,439,391,30.400000000000002
2018,7,30,8,30,594,655,31.3
2018,7,30,9,0,711,796,32.300000000000004
2018,7,30,9,30,788,821,32.7
2018,7,30,10,0,853,844,33.2
2018,7,30,10,30,903,855,33.4
2018,7,30,11,0,938,862,33.7
2018,7,30,11,30,958,864,33.7
2018,7,30,12,0,962,862,33.800000000000004
2018,7,30,12,30,948,846,33.7
2018,7,30,13,0,914,812,33.6
2018,7,30,13,30,872,800,33.300000000000004
2018,7,30,14,0,816,782,33
2018,7,30,14,30,748,761,32.6
2018,7,30,15,0,669,732,32.300000000000004
2018,7,30,15,30,580,698,31.8
2018,7,30,16,0,484,653,31.3
2018,7,30,16,30,383,594,30.6
2018,7,30,17,0,281,516,29.900000000000002
2018,7,30,17,30,181,408,28.900000000000002
2018,7,30,18,0,91,259,27.8
2018,7,30,18,30,23,77,26.900000000000002
2018,7,30,19,0,0,0,26.1
2018,7,30,19,30,0,0,25.700000000000003
2018,7,30,20,0,0,0,25.400000000000002
2018,7,30,20,30,0,0,25.3
2018,7,30,21,0,0,0,25.200000000000003
2018,7,30,21,30,0,0,25.200000000000003
2018,7,30,22,0,0,0,25.200000000000003
2018,7,30,22,30,0,0,25.1
2018,7,30,23,0,0,0,25
2018,7,30,23,30,0,0,24.900000000000002
2018,7,31,0,0,0,0,24.8
2018,7,31,0,30,0,0,24.6
2018,7,31,1,0,0,0,24.5
2018,7,31,1,30,0,0,24.200000000000003
2018,7,31,2,0,0,0,23.900000000000002
2018,7,31,2,30,0,0,23.8
2018,7,31,3,0,0,0,23.6
2018,7,31,3,30,0,0,23.5
2018,7,31,4,0,0,0,23.3
2018,7,31,4,30,0,0,23.6
2018,7,31,5,0,3,9,23.8
2018,7,31,5,30,35,78,24.6
2018,7,31,6,0,110,238,25.400000000000002
2018,7,31,6,30,202,387,26.900000000000002
2018,7,31,7,0,316,532,28.400000000000002
2018,7,31,7,30,419,603,29.8
2018,7,31,8,0,521,677,31.200000000000003
2018,7,31,8,30,614,717,31.900000000000002
2018,7,31,9,0,700,746,32.7
2018,7,31,9,30,779,782,33.1
2018,7,31,10,0,848,822,33.4
2018,7,31,10,30,898,832,33.5
2018,7,31,11,0,894,752,33.6
2018,7,31,11,30,945,824,33.4
2018,7,31,12,0,956,838,33.1
2018,7,31,12,30,945,835,32.800000000000004
2018,7,31,13,0,918,829,32.4
2018,7,31,13,30,878,820,32.1
2018,7,31,14,0,823,809,31.900000000000002
2018,7,31,14,30,744,735,31.5
2018,7,31,15,0,676,769,31.1
2018,7,31,15,30,587,737,30.6
2018,7,31,16,0,491,699,30.1
2018,7,31,16,30,389,644,29.5
2018,7,31,17,0,286,569,28.900000000000002
2018,7,31,17,30,185,462,27.8
2018,7,31,18,0,93,308,26.700000000000003
2018,7,31,18,30,21,88,25.700000000000003
2018,7,31,19,0,0,0,24.8
2018,7,31,19,30,0,0,24.400000000000002
2018,7,31,20,0,0,0,24
2018,7,31,20,30,0,0,23.900000000000002
2018,7,31,21,0,0,0,23.8
2018,7,31,21,30,0,0,23.8
2018,7,31,22,0,0,0,23.900000000000002
2018,7,31,22,30,0,0,23.900000000000002
2018,7,31,23,0,0,0,23.900000000000002
2018,7,31,23,30,0,0,23.8
2018,8,1,0,0,0,0,23.8
2018,8,1,0,30,0,0,23.6
2018,8,1,1,0,0,0,23.5
2018,8,1,1,30,0,0,23.200000000000003
2018,8,1,2,0,0,0,23
2018,8,1,2,30,0,0,22.900000000000002
2018,8,1,3,0,0,0,22.700000000000003
2018,8,1,3,30,0,0,22.700000000000003
2018,8,1,4,0,0,0,22.6
2018,8,1,4,30,0,0,22.900000000000002
2018,8,1,5,0,0,0,23.200000000000003
2018,8,1,5,30,44,175,24.200000000000003
2018,8,1,6,0,123,363,25.1
2018,8,1,6,30,219,495,26.400000000000002
2018,8,1,7,0,320,583,27.8
2018,8,1,7,30,423,649,29
2018,8,1,8,0,522,695,30.3
2018,8,1,8,30,616,734,31.1
2018,8,1,9,0,702,762,31.900000000000002
2018,8,1,9,30,780,794,32.2
2018,8,1,10,0,818,750,32.6
2018,8,1,10,30,898,838,32.7
2018,8,1,11,0,934,845,32.800000000000004
2018,8,1,11,30,954,848,32.7
2018,8,1,12,0,958,846,32.6
2018,8,1,12,30,946,837,32.4
2018,8,1,13,0,915,816,32.2
2018,8,1,13,30,873,805,31.8
2018,8,1,14,0,810,760,31.5
2018,8,1,14,30,699,565,31
2018,8,1,15,0,640,554,30.6
2018,8,1,15,30,570,595,30.1
2018,8,1,16,0,484,659,29.5
2018,8,1,16,30,382,598,29
2018,8,1,17,0,278,516,28.400000000000002
2018,8,1,17,30,179,406,27.8
2018,8,1,18,0,88,253,27.200000000000003
2018,8,1,18,30,19,59,26.8
2018,8,1,19,0,0,0,26.400000000000002
2018,8,1,19,30,0,0,26.1
2018,8,1,20,0,0,0,25.900000000000002
2018,8,1,20,30,0,0,25.6
2018,8,1,21,0,0,0,25.400000000000002
2018,8,1,21,30,0,0,25.1
2018,8,1,22,0,0,0,24.8
2018,8,1,22,30,0,0,24.5
2018,8,1,23,0,0,0,24.200000000000003
2018,8,1,23,30,0,0,23.900000000000002
2018,8,2,0,0,0,0,23.6
2018,8,2,0,30,0,0,23.400000000000002
2018,8,2,1,0,0,0,23.3
2018,8,2,1,30,0,0,23.1
2018,8,2,2,0,0,0,23
2018,8,2,2,30,0,0,22.900000000000002
2018,8,2,3,0,0,0,22.8
2018,8,2,3,30,0,0,22.700000000000003
2018,8,2,4,0,0,0,22.6
2018,8,2,4,30,0,0,22.700000000000003
2018,8,2,5,0,0,0,22.700000000000003
2018,8,2,5,30,43,164,23.400000000000002
2018,8,2,6,0,121,356,24.1
2018,8,2,6,30,217,492,25.1
2018,8,2,7,0,319,588,26.200000000000003
2018,8,2,7,30,422,657,27.1
2018,8,2,8,0,523,709,27.900000000000002
2018,8,2,8,30,617,748,28.6
2018,8,2,9,0,704,777,29.200000000000003
2018,8,2,9,30,780,804,29.900000000000002
2018,8,2,10,0,847,830,30.6
2018,8,2,10,30,898,843,30.8
2018,8,2,11,0,934,851,31.1
2018,8,2,11,30,956,859,31.1
2018,8,2,12,0,962,865,31.1
2018,8,2,12,30,953,867,31.1
2018,8,2,13,0,930,870,31.1
2018,8,2,13,30,889,863,31.1
2018,8,2,14,0,835,855,31
2018,8,2,14,30,767,840,30.8
2018,8,2,15,0,688,820,30.6
2018,8,2,15,30,597,790,30.200000000000003
2018,8,2,16,0,499,749,29.8
2018,8,2,16,30,396,694,29.200000000000003
2018,8,2,17,0,290,617,28.700000000000003
2018,8,2,17,30,187,511,27.900000000000002
2018,8,2,18,0,93,352,27.200000000000003
2018,8,2,18,30,20,112,26.6
2018,8,2,19,0,0,0,25.900000000000002
2018,8,2,19,30,0,0,25.6
2018,8,2,20,0,0,0,25.200000000000003
2018,8,2,20,30,0,0,25
2018,8,2,21,0,0,0,24.700000000000003
2018,8,2,21,30,0,0,24.3
2018,8,2,22,0,0,0,24
2018,8,2,22,30,0,0,23.700000000000003
2018,8,2,23,0,0,0,23.400000000000002
2018,8,2,23,30,0,0,23.1
2018,8,3,0,0,0,0,22.8
2018,8,3,0,30,0,0,22.5
2018,8,3,1,0,0,0,22.200000000000003
2018,8,3,1,30,0,0,22
2018,8,3,2,0,0,0,21.700000000000003
2018,8,3,2,30,0,0,21.6
2018,8,3,3,0,0,0,21.5
2018,8,3,3,30,0,0,21.6
2018,8,3,4,0,0,0,21.700000000000003
2018,8,3,4,30,0,0,22.200000000000003
2018,8,3,5,0,0,0,22.700000000000003
2018,8,3,5,30,42,193,23.700000000000003
2018,8,3,6,0,124,389,24.8
2018,8,3,6,30,221,524,26.200000000000003
2018,8,3,7,0,325,618,27.700000000000003
2018,8,3,7,30,430,686,28.8
2018,8,3,8,0,533,738,29.900000000000002
2018,8,3,8,30,630,776,30.6
2018,8,3,9,0,717,805,31.3
2018,8,3,9,30,797,837,31.900000000000002
2018,8,3,10,0,867,873,32.5
2018,8,3,10,30,918,884,32.800000000000004
2018,8,3,11,0,954,891,33
2018,8,3,11,30,976,895,33.1
2018,8,3,12,0,981,895,33.1
2018,8,3,12,30,967,885,32.9
2018,8,3,13,0,936,864,32.800000000000004
2018,8,3,13,30,895,855,32.5
2018,8,3,14,0,839,843,32.2
2018,8,3,14,30,770,826,31.8
2018,8,3,15,0,689,803,31.3
2018,8,3,15,30,598,773,30.8
2018,8,3,16,0,500,734,30.200000000000003
2018,8,3,16,30,396,680,29.5
2018,8,3,17,0,290,608,28.700000000000003
2018,8,3,17,30,187,504,27.700000000000003
2018,8,3,18,0,92,348,26.700000000000003
2018,8,3,18,30,19,109,25.900000000000002
2018,8,3,19,0,0,0,25.200000000000003
2018,8,3,19,30,0,0,24.900000000000002
2018,8,3,20,0,0,0,24.700000000000003
2018,8,3,20,30,0,0,24.6
2018,8,3,21,0,0,0,24.6
2018,8,3,21,30,0,0,24.400000000000002
2018,8,3,22,0,0,0,24.3
2018,8,3,22,30,0,0,24
2018,8,3,23,0,0,0,23.8
2018,8,3,23,30,0,0,23.5
2018,8,4,0,0,0,0,23.200000000000003
2018,8,4,0,30,0,0,22.900000000000002
2018,8,4,1,0,0,0,22.5
2018,8,4,1,30,0,0,22.1
2018,8,4,2,0,0,0,21.8
2018,8,4,2,30,0,0,21.5
2018,8,4,3,0,0,0,21.3
2018,8,4,3,30,0,0,21.200000000000003
2018,8,4,4,0,0,0,21.1
2018,8,4,4,30,0,0,21.400000000000002
2018,8,4,5,0,0,0,21.700000000000003
2018,8,4,5,30,44,226,22.6
2018,8,4,6,0,127,435,23.5
2018,8,4,6,30,171,330,24.8
2018,8,4,7,0,308,564,26.1
2018,8,4,7,30,441,737,27.3
2018,8,4,8,0,545,788,28.400000000000002
2018,8,4,8,30,643,825,29.6
2018,8,4,9,0,732,855,30.8
2018,8,4,9,30,810,872,31.400000000000002
2018,8,4,10,0,873,879,32
2018,8,4,10,30,926,892,32.300000000000004
2018,8,4,11,0,964,903,32.5
2018,8,4,11,30,986,909,32.6
2018,8,4,12,0,992,912,32.6
2018,8,4,12,30,979,907,32.4
2018,8,4,13,0,951,895,32.300000000000004
2018,8,4,13,30,909,888,31.900000000000002
2018,8,4,14,0,852,878,31.6
2018,8,4,14,30,782,863,31.1
2018,8,4,15,0,700,843,30.6
2018,8,4,15,30,608,815,29.900000000000002
2018,8,4,16,0,509,779,29.200000000000003
2018,8,4,16,30,404,729,28.400000000000002
2018,8,4,17,0,297,661,27.6
2018,8,4,17,30,192,560,26.6
2018,8,4,18,0,95,404,25.6
2018,8,4,18,30,20,137,24.900000000000002
2018,8,4,19,0,0,0,24.200000000000003
2018,8,4,19,30,0,0,23.900000000000002
2018,8,4,20,0,0,0,23.6
2018,8,4,20,30,0,0,23.400000000000002
2018,8,4,21,0,0,0,23.200000000000003
2018,8,4,21,30,0,0,23
2018,8,4,22,0,0,0,22.8
2018,8,4,22,30,0,0,22.5
2018,8,4,23,0,0,0,22.3
2018,8,4,23,30,0,0,22
2018,8,5,0,0,0,0,21.700000000000003
2018,8,5,0,30,0,0,21.400000000000002
2018,8,5,1,0,0,0,21.1
2018,8,5,1,30,0,0,20.900000000000002
2018,8,5,2,0,0,0,20.6
2018,8,5,2,30,0,0,20.400000000000002
2018,8,5,3,0,0,0,20.200000000000003
2018,8,5,3,30,0,0,20.1
2018,8,5,4,0,0,0,20
2018,8,5,4,30,0,0,20.400000000000002
2018,8,5,5,0,0,0,20.8
2018,8,5,5,30,43,234,21.8
2018,8,5,6,0,128,436,22.900000000000002
2018,8,5,6,30,229,571,24.1
2018,8,5,7,0,337,660,25.400000000000002
2018,8,5,7,30,445,726,26.700000000000003
2018,8,5,8,0,550,771,28
2018,8,5,8,30,648,807,29.1
2018,8,5,9,0,739,834,30.200000000000003
2018,8,5,9,30,823,873,31.200000000000003
2018,8,5,10,0,899,921,32.2
2018,8,5,10,30,952,933,32.6
2018,8,5,11,0,991,941,33.1
2018,8,5,11,30,1012,946,33.1
2018,8,5,12,0,1018,948,33.1
2018,8,5,12,30,1004,940,33
2018,8,5,13,0,973,922,32.800000000000004
2018,8,5,13,30,929,913,32.6
2018,8,5,14,0,870,901,32.300000000000004
2018,8,5,14,30,798,884,31.900000000000002
2018,8,5,15,0,708,810,31.5
2018,8,5,15,30,614,779,30.900000000000002
2018,8,5,16,0,517,793,30.400000000000002
2018,8,5,16,30,410,740,29.700000000000003
2018,8,5,17,0,300,666,28.900000000000002
2018,8,5,17,30,192,560,27.700000000000003
2018,8,5,18,0,94,398,26.6
2018,8,5,18,30,19,130,25.8
2018,8,5,19,0,0,0,25
2018,8,5,19,30,0,0,24.900000000000002
2018,8,5,20,0,0,0,24.8
2018,8,5,20,30,0,0,24.900000000000002
2018,8,5,21,0,0,0,25
2018,8,5,21,30,0,0,24.900000000000002
2018,8,5,22,0,0,0,24.8
2018,8,5,22,30,0,0,24.5
2018,8,5,23,0,0,0,24.200000000000003
2018,8,5,23,30,0,0,23.900000000000002
2018,8,6,0,0,0,0,23.6
2018,8,6,0,30,0,0,23.3
2018,8,6,1,0,0,0,23.1
2018,8,6,1,30,0,0,22.8
2018,8,6,2,0,0,0,22.400000000000002
2018,8,6,2,30,0,0,22.200000000000003
2018,8,6,3,0,0,0,22
2018,8,6,3,30,0,0,21.8
2018,8,6,4,0,0,0,21.6
2018,8,6,4,30,0,0,21.700000000000003
2018,8,6,5,0,0,0,21.8
2018,8,6,5,30,43,241,23.1
2018,8,6,6,0,127,458,24.400000000000002
2018,8,6,6,30,230,597,25.6
2018,8,6,7,0,338,690,26.8
2018,8,6,7,30,446,755,28.3
2018,8,6,8,0,552,803,29.8
2018,8,6,8,30,650,838,31.1
2018,8,6,9,0,740,865,32.300000000000004
2018,8,6,9,30,818,885,33
2018,8,6,10,0,884,899,33.7
2018,8,6,10,30,935,909,34.2
2018,8,6,11,0,972,917,34.6
2018,8,6,11,30,992,921,34.800000000000004
2018,8,6,12,0,997,920,35
2018,8,6,12,30,984,915,35
2018,8,6,13,0,953,902,34.9
2018,8,6,13,30,909,892,34.7
2018,8,6,14,0,851,878,34.5
2018,8,6,14,30,779,859,34.2
2018,8,6,15,0,696,834,33.800000000000004
2018,8,6,15,30,602,802,33.300000000000004
2018,8,6,16,0,501,760,32.800000000000004
2018,8,6,16,30,395,703,32
2018,8,6,17,0,287,626,31.200000000000003
2018,8,6,17,30,182,516,29.8
2018,8,6,18,0,86,349,28.400000000000002
2018,8,6,18,30,16,103,27.3
2018,8,6,19,0,0,0,26.200000000000003
2018,8,6,19,30,0,0,25.700000000000003
2018,8,6,20,0,0,0,25.3
2018,8,6,20,30,0,0,25.1
2018,8,6,21,0,0,0,24.8
2018,8,6,21,30,0,0,24.700000000000003
2018,8,6,22,0,0,0,24.700000000000003
2018,8,6,22,30,0,0,24.700000000000003
2018,8,6,23,0,0,0,24.700000000000003
2018,8,6,23,30,0,0,24.700000000000003
2018,8,7,0,0,0,0,24.6
2018,8,7,0,30,0,0,24.5
2018,8,7,1,0,0,0,24.400000000000002
2018,8,7,1,30,0,0,24.200000000000003
2018,8,7,2,0,0,0,24
2018,8,7,2,30,0,0,23.8
2018,8,7,3,0,0,0,23.6
2018,8,7,3,30,0,0,23.400000000000002
2018,8,7,4,0,0,0,23.3
2018,8,7,4,30,0,0,23.6
2018,8,7,5,0,0,0,23.900000000000002
2018,8,7,5,30,40,224,25.1
2018,8,7,6,0,123,440,26.3
2018,8,7,6,30,212,528,27.400000000000002
2018,8,7,7,0,303,564,28.5
2018,8,7,7,30,438,740,29.5
2018,8,7,8,0,543,790,30.5
2018,8,7,8,30,641,826,31.3
2018,8,7,9,0,730,854,32.2
2018,8,7,9,30,810,878,32.9
2018,8,7,10,0,877,901,33.5
2018,8,7,10,30,929,912,33.800000000000004
2018,8,7,11,0,966,919,34
2018,8,7,11,30,987,922,34.1
2018,8,7,12,0,992,922,34.2
2018,8,7,12,30,980,921,34.2
2018,8,7,13,0,952,917,34.2
2018,8,7,13,30,907,905,34
2018,8,7,14,0,848,887,33.800000000000004
2018,8,7,14,30,776,867,33.300000000000004
2018,8,7,15,0,691,838,32.800000000000004
2018,8,7,15,30,598,806,32
2018,8,7,16,0,497,761,31.200000000000003
2018,8,7,16,30,392,705,30.1
2018,8,7,17,0,284,625,29.1
2018,8,7,17,30,179,513,27.900000000000002
2018,8,7,18,0,84,339,26.700000000000003
2018,8,7,18,30,16,89,26.1
2018,8,7,19,0,0,0,25.400000000000002
2018,8,7,19,30,0,0,25.200000000000003
2018,8,7,20,0,0,0,25.1
2018,8,7,20,30,0,0,25.200000000000003
2018,8,7,21,0,0,0,25.200000000000003
2018,8,7,21,30,0,0,25.200000000000003
2018,8,7,22,0,0,0,25.3
2018,8,7,22,30,0,0,25.200000000000003
2018,8,7,23,0,0,0,25.200000000000003
2018,8,7,23,30,0,0,25.1
2018,8,8,0,0,0,0,25
2018,8,8,0,30,0,0,24.900000000000002
2018,8,8,1,0,0,0,24.700000000000003
2018,8,8,1,30,0,0,24.5
2018,8,8,2,0,0,0,24.400000000000002
2018,8,8,2,30,0,0,24.200000000000003
2018,8,8,3,0,0,0,24
2018,8,8,3,30,0,0,23.900000000000002
2018,8,8,4,0,0,0,23.900000000000002
2018,8,8,4,30,0,0,24.3
2018,8,8,5,0,0,0,24.700000000000003
2018,8,8,5,30,38,184,25.900000000000002
2018,8,8,6,0,118,403,27.1
2018,8,8,6,30,217,548,28.6
2018,8,8,7,0,323,646,30
2018,8,8,7,30,430,714,31.200000000000003
2018,8,8,8,0,533,763,32.300000000000004
2018,8,8,8,30,630,797,33
2018,8,8,9,0,717,820,33.7
2018,8,8,9,30,794,840,34.1
2018,8,8,10,0,858,851,34.6
2018,8,8,10,30,908,860,34.800000000000004
2018,8,8,11,0,942,861,34.9
2018,8,8,11,30,961,862,34.9
2018,8,8,12,0,964,858,34.800000000000004
2018,8,8,12,30,950,849,34.6
2018,8,8,13,0,919,832,34.4
2018,8,8,13,30,874,818,34
2018,8,8,14,0,815,798,33.7
2018,8,8,14,30,744,775,33.1
2018,8,8,15,0,659,650,32.6
2018,8,8,15,30,567,632,31.900000000000002
2018,8,8,16,0,467,608,31.1
